"despensa";"alimento";"quantidade"
286;"oleo";1210,40528656449
286;"gelatina";40,3468428854831
286;"povilho";1344,89476284944
286;"sal";1344,89476284944
286;"salsicha";242,081057312898
286;"sardinha";161,387371541932
286;"tempero";672,447381424718
286;"ovo";907,803964923369
286;"frango";1344,89476284944
286;"banana";2660,20184091618
286;"linguica";470,713166997302
287;"leite-em-po";278,988996613771
287;"acuca";6974,72491534427
287;"achocolatado-em-po";557,977993227541
287;"arroz";6974,72491534427
287;"biscoito-sal";278,988996613771
287;"biscoito-recheado";167,393397968262
287;"cafe";348,736245767213
287;"ervilha";278,988996613771
287;"molho-de-tomate";474,28129424341
287;"farinha-de-mandioca";697,472491534427
287;"farinha-de-trigo";1394,94498306885
287;"feijao";1394,94498306885
287;"floco-de-milho";697,472491534427
287;"fuba";697,472491534427
287;"goiabada";697,472491534427
287;"macarrao";2092,41747460328
287;"maionese";278,988996613771
287;"milho-de-pipoca";697,472491534427
287;"milho-verde";278,988996613771
287;"oleo";1255,45048476197
287;"gelatina";41,8483494920656
287;"povilho";1394,94498306885
287;"sal";1394,94498306885
287;"salsicha";251,090096952394
287;"sardinha";167,393397968262
287;"tempero";697,472491534427
288;"goma-de-mandioca";942,689086543396
288;"melancia";1828,81682789419
288;"rapadura";471,344543271698
288;"aveia";942,689086543396
288;"tomate";820,139505292755
288;"batata";565,613451926038
288;"iorgute";942,689086543396
288;"ovo";636,315133416792
288;"frango";942,689086543396
288;"coentro";94,2689086543396
288;"molho-de-tomate";320,514289424755
288;"margarina";235,672271635849
288;"farinha-de-mandioca";942,689086543396
288;"charque";405,35630721366
288;"macarrao";131,976472116075
289;"macarrao";189,867248595692
289;"goma-de-mandioca";1356,19463282637
289;"melancia";2631,01758768316
289;"aveia";1356,19463282637
289;"ovo";915,431377157802
289;"frango";2712,38926565275
289;"molho-de-tomate";461,106175160967
289;"oleo";2441,15033908747
289;"fuba";5424,77853130549
289;"limao";542,477853130549
289;"rapadura";474,668121489231
289;"granola";339,048658206593
289;"arroz";10849,557062611
289;"feijao";10849,557062611
289;"acucar";10849,557062611
290;"tomate";1810,31530983746
290;"ovo";745,09928910993
290;"cebola";861,003622971475
290;"goma-de-mandioca";1103,85079868138
290;"banana";1423,96753029898
290;"oleo";993,465718813241
290;"milho-verde";220,770159736276
290;"linguica";364,270763564855
290;"maca";551,925399340689
290;"empanado-de-frango";441,540319472551
290;"cafe";1103,85079868138
291;"achocolatado-em-po";202,220173971727
291;"acuca";1011,10086985864
291;"arroz";5055,50434929319
291;"amido-de-milho";202,220173971727
291;"atum";171,887147875968
291;"biscoito-maizena";202,220173971727
291;"biscoito-sal";202,220173971727
291;"cafe";505,550434929319
291;"creme-de-leite";202,220173971727
291;"ervilha";202,220173971727
291;"farinha-de-mandioca";252,775217464659
291;"farinha-de-trigo";1011,10086985864
291;"feijao";1011,10086985864
291;"fuba";505,550434929319
291;"gelatina";35,3885304450523
291;"goiabada";303,330260957591
291;"leite-em-po";202,220173971727
291;"macarrao";505,550434929319
291;"maionese";202,220173971727
291;"milho-verde";202,220173971727
291;"oleo";909,990782872774
291;"molho-de-tomate";343,774295751937
291;"sal";1011,10086985864
291;"vinagre";758,325652393978
291;"charque";566,216487120837
291;"banana";825,058309804648
291;"queijo";535,883461025078
291;"pepino";505,550434929319
291;"laranja";677,437582805287
291;"salsicha";1011,10086985864
291;"cenoura";616,771530613769
292;"batata";892,77410460636
292;"banana";1194,33335771784
292;"granola";247,9928068351
292;"empanado";396,78849093616
292;"ovo";669,58057845477
292;"frango";1983,9424546808
292;"macarrao";138,875971827656
292;"goma-de-mandioca";991,9712273404
292;"melancia";1924,42418104038
292;"rapadura";495,9856136702
292;"aveia";991,9712273404
293;"acuca";6020,73900983669
293;"achocolatado-em-po";481,659120786935
293;"arroz";6020,73900983669
293;"biscoito-sal";240,829560393468
293;"biscoito-recheado";144,497736236081
293;"cafe";301,036950491834
293;"ervilha";240,829560393468
293;"farinha-de-mandioca";602,073900983669
293;"farinha-de-trigo";1204,14780196734
293;"feijao";1204,14780196734
293;"floco-de-milho";602,073900983669
293;"fuba";602,073900983669
293;"goiabada";602,073900983669
293;"macarrao";1806,22170295101
293;"milho-de-pipoca";602,073900983669
293;"gelatina";36,1244340590201
293;"povilho";1204,14780196734
293;"sal";1204,14780196734
293;"salsicha";216,746604354121
293;"sardinha";144,497736236081
293;"tempero";602,073900983669
293;"molho-de-tomate";409,410252668895
293;"cebola";301,036950491834
293;"goma-de-mandioca";1204,14780196734
293;"oleo";1083,7330217706
293;"milho-verde";240,829560393468
293;"melao";408,206104866927
293;"pimentao";114,394041186897
293;"ameixa";626,156857023016
293;"maionese";662,281291082036
294;"batata";535,60824051965
294;"frango";1190,24053448811
294;"granola";148,780066811014
294;"aveia";327,316146984231
294;"iorgute";595,120267244056
294;"ovo";803,412360779475
294;"macarrao";416,584187070839
294;"goma-de-mandioca";595,120267244056
294;"banana";716,524801761843
294;"limao";142,828864138573
294;"queijo";232,096904225182
294;"empanado";178,536080173217
295;"ovo";860,06706111948
295;"frango";2548,34684776142
295;"limao";509,669369552284
295;"rapadura";445,960698358249
295;"granola";318,543355970178
295;"acucar";10193,3873910457
295;"arroz";6370,86711940356
295;"feijao";2548,34684776142
295;"oleo";2293,51216298528
295;"cafe";318,543355970178
295;"fuba";1274,17342388071
295;"salsicha";637,086711940356
295;"acuca";3822,52027164213
295;"sal";1274,17342388071
295;"molho-de-tomate";178,3842793433
295;"macarrao";1274,17342388071
295;"manteiga";318,543355970178
296;"farinha-de-mandioca";534,398281713948
296;"farinha-de-trigo";1068,7965634279
296;"floco-de-milho";534,398281713948
296;"goiabada";534,398281713948
296;"milho-de-pipoca";106,87965634279
296;"sal";1068,7965634279
296;"acuca";1068,7965634279
296;"arroz";1068,7965634279
296;"cafe";267,199140856974
296;"fuba";534,398281713948
296;"feijao";1068,7965634279
296;"macarrao";534,398281713948
296;"molho-de-tomate";149,631518879905
296;"oleo";961,916907085106
296;"tempero";320,638969028369
297;"acuca";1261,85752567835
297;"arroz";1261,85752567835
297;"cafe";315,464381419588
297;"fuba";630,928762839176
297;"feijao";1261,85752567835
297;"oleo";1135,67177311052
297;"tempero";378,557257703505
297;"tomate";1097,81604734017
297;"batata";757,114515407011
297;"iorgute";1261,85752567835
297;"ovo";851,753829832887
297;"frango";1261,85752567835
297;"coentro";126,185752567835
297;"molho-de-tomate";429,03155873064
297;"margarina";315,464381419588
297;"farinha-de-mandioca";1261,85752567835
297;"charque";542,598736041691
297;"macarrao";176,660053594969
298;"macarrao";1034,21333197039
298;"goma-de-mandioca";1477,44761710055
298;"banana";1778,84693098906
298;"limao";354,587428104132
298;"queijo";576,204570669215
298;"empanado";443,234285130166
298;"iorgute";2954,8952342011
298;"ovo";997,277141542872
298;"frango";1477,44761710055
298;"molho-de-tomate";502,332189814188
298;"margarina";369,361904275138
298;"fuba";4432,34285130166
298;"granola";1477,44761710055
298;"mussarela";561,43009449821
298;"arroz";1477,44761710055
298;"xerem";1477,44761710055
299;"acuca";5107,65751823783
299;"arroz";5107,65751823783
299;"molho-de-tomate";347,320711240172
299;"farinha-de-mandioca";510,765751823783
299;"farinha-de-trigo";1021,53150364757
299;"feijao";1021,53150364757
299;"floco-de-milho";510,765751823783
299;"fuba";510,765751823783
299;"goiabada";510,765751823783
299;"macarrao";510,765751823783
299;"milho-de-pipoca";102,153150364757
299;"sal";1021,53150364757
299;"tempero";510,765751823783
299;"tomate";1675,31166598201
299;"ovo";689,533764962107
299;"cebola";796,794572845101
299;"goma-de-mandioca";1021,53150364757
299;"banana";1317,77563970536
299;"oleo";919,378353282809
299;"milho-verde";204,306300729513
299;"linguica";337,105396203697
299;"maca";510,765751823783
299;"empanado-de-frango";408,612601459026
299;"cafe";1021,53150364757
300;"acuca";6932,67776281573
300;"achocolatado-em-po";554,614221025258
300;"arroz";6932,67776281573
300;"biscoito-sal";277,307110512629
300;"biscoito-recheado";166,384266307577
300;"cafe";346,633888140786
300;"ervilha";277,307110512629
300;"molho-de-tomate";471,42208787147
300;"farinha-de-mandioca";693,267776281573
300;"farinha-de-trigo";1386,53555256315
300;"feijao";1386,53555256315
300;"floco-de-milho";693,267776281573
300;"fuba";693,267776281573
300;"goiabada";693,267776281573
300;"maionese";277,307110512629
300;"milho-de-pipoca";693,267776281573
300;"milho-verde";277,307110512629
300;"oleo";1247,88199730683
300;"gelatina";41,5960665768944
300;"povilho";1386,53555256315
300;"sal";1386,53555256315
300;"salsicha";249,576399461366
300;"sardinha";166,384266307577
300;"tempero";693,267776281573
300;"batata";1247,88199730683
300;"ovo";935,911497980123
300;"frango";2773,07110512629
300;"macarrao";194,11497735884
300;"banana";1669,38880528603
300;"granola";346,633888140786
300;"empanado";554,614221025258
300;"aveia";762,59455390973
301;"oleo";2011,51416152716
301;"limao";447,003147006035
301;"rapadura";391,12775363028
301;"feijao";8940,0629401207
301;"acucar";8940,0629401207
301;"iorgute";2235,01573503017
301;"ovo";754,317810572684
301;"frango";1117,50786751509
301;"molho-de-tomate";379,95267495513
301;"margarina";279,376966878772
301;"fuba";3352,52360254526
301;"granola";1117,50786751509
301;"mussarela";424,652989655733
301;"arroz";1117,50786751509
301;"xerem";1117,50786751509
302;"achocolatado-em-po";107,835634518415
302;"acuca";539,178172592074
302;"arroz";2695,89086296037
302;"amido-de-milho";107,835634518415
302;"atum";91,6602893406525
302;"biscoito-maizena";107,835634518415
302;"biscoito-sal";107,835634518415
302;"cafe";269,589086296037
302;"creme-de-leite";107,835634518415
302;"ervilha";107,835634518415
302;"farinha-de-mandioca";134,794543148018
302;"farinha-de-trigo";539,178172592074
302;"feijao";539,178172592074
302;"fuba";269,589086296037
302;"gelatina";18,8712360407226
302;"goiabada";161,753451777622
302;"leite-em-po";107,835634518415
302;"macarrao";269,589086296037
302;"maionese";107,835634518415
302;"milho-verde";107,835634518415
302;"oleo";485,260355332866
302;"molho-de-tomate";183,320578681305
302;"sal";539,178172592074
302;"vinagre";404,383629444055
302;"charque";301,939776651561
302;"banana";439,969388835132
302;"queijo";285,764431473799
302;"pepino";269,589086296037
302;"laranja";361,249375636689
302;"salsicha";539,178172592074
302;"cenoura";328,898685281165
303;"ovo";841,148619458545
303;"cebola";971,993960263208
303;"banana";1607,528472743
303;"oleo";1121,53149261139
303;"milho-verde";249,22922058031
303;"linguica";411,228213957511
303;"maca";623,073051450774
303;"empanado-de-frango";498,458441160619
303;"cafe";1246,14610290155
303;"tomate";947,071038205177
303;"iorgute";598,150129392743
303;"frango";1246,14610290155
303;"charque";398,766752928495
303;"goma-de-mandioca";1246,14610290155
303;"pepino";473,535519102588
303;"laranja";492,227710646112
303;"pao";356,397785429843
303;"oregano";9,96916882321239
303;"ameixa";398,766752928495
303;"sardinha";104,67627264373
304;"achocolatado-em-po";205,759805254638
304;"biscoito-recheado";61,7279415763915
304;"ervilha";102,879902627319
304;"floco-de-milho";257,199756568298
304;"goiabada";257,199756568298
304;"maionese";102,879902627319
304;"milho-de-pipoca";257,199756568298
304;"milho-verde";102,879902627319
304;"gelatina";15,4319853940979
304;"povilho";514,399513136595
304;"sardinha";61,7279415763915
304;"tempero";257,199756568298
304;"arroz";5143,99513136595
304;"acuca";5143,99513136595
304;"oleo";1388,87868546881
304;"feijao";2057,59805254638
304;"macarrao";1028,79902627319
304;"farinha-de-mandioca";514,399513136595
304;"farinha-de-trigo";514,399513136595
304;"fuba";514,399513136595
304;"sal";514,399513136595
304;"cafe";257,199756568298
304;"linguica";514,399513136595
304;"salsicha";514,399513136595
304;"molho-de-tomate";349,791668932885
304;"biscoito-sal";205,759805254638
304;"biscoito-maizena";205,759805254638
305;"batata";705,281160981394
305;"ovo";528,960870736046
305;"macarrao";109,710402819328
305;"banana";943,509464246221
305;"granola";195,911433605943
305;"empanado";313,458293769509
305;"aveia";431,005153933074
305;"tomate";595,570758162066
305;"iorgute";376,14995252341
305;"frango";783,645734423772
305;"charque";250,766635015607
305;"goma-de-mandioca";783,645734423772
305;"pepino";297,785379081033
305;"laranja";309,54006509739
305;"pao";224,122680045199
305;"oregano";6,26916587539017
305;"ameixa";250,766635015607
305;"sardinha";65,8262416915968
306;"tempero";250,330918142572
306;"acuca";1668,87278761715
306;"arroz";1668,87278761715
306;"cafe";208,609098452143
306;"molho-de-tomate";283,708373894915
306;"farinha-de-mandioca";417,218196904287
306;"floco-de-milho";417,218196904287
306;"feijao";834,436393808573
306;"fuba";417,218196904287
306;"goiabada";417,218196904287
306;"macarrao";417,218196904287
306;"oleo";750,992754427716
306;"sal";834,436393808573
307;"arroz";14306,8908015266
307;"acuca";14306,8908015266
307;"feijao";5722,75632061064
307;"macarrao";2861,37816030532
307;"farinha-de-mandioca";1430,68908015266
307;"farinha-de-trigo";1430,68908015266
307;"fuba";1430,68908015266
307;"sal";1430,68908015266
307;"cafe";715,34454007633
307;"linguica";1430,68908015266
307;"salsicha";1430,68908015266
307;"biscoito-sal";572,275632061064
307;"biscoito-maizena";572,275632061064
307;"molho-de-tomate";486,434287251905
307;"cebola";357,672270038165
307;"goma-de-mandioca";1430,68908015266
307;"oleo";1287,62017213739
307;"milho-verde";286,137816030532
307;"melao";485,003598171752
307;"pimentao";135,915462614503
307;"ameixa";743,958321679384
307;"maionese";786,878994083963
308;"arroz";10122,9632040486
308;"acuca";10122,9632040486
308;"oleo";2733,20006509311
308;"feijao";4049,18528161943
308;"macarrao";2024,59264080971
308;"farinha-de-mandioca";1012,29632040486
308;"farinha-de-trigo";1012,29632040486
308;"fuba";1012,29632040486
308;"sal";1012,29632040486
308;"linguica";1012,29632040486
308;"salsicha";1012,29632040486
308;"molho-de-tomate";688,361497875303
308;"biscoito-sal";404,918528161943
308;"biscoito-maizena";404,918528161943
308;"goma-de-mandioca";1012,29632040486
308;"maca";202,459264080971
308;"cafe";354,3037121417
308;"leite-em-po";404,918528161943
308;"rapadura";506,148160202429
308;"pepino";475,779270590283
308;"alface";354,3037121417
308;"uva";556,762976222672
308;"vinagre";506,148160202429
309;"oleo";1318,31908088643
309;"queijo";761,695468956605
309;"mussarela";468,735673204064
309;"arroz";1464,7989787627
309;"ovo";988,739310664823
309;"frango";2929,5979575254
309;"macarrao";205,071857026778
309;"goma-de-mandioca";1464,7989787627
309;"melancia";2841,71001879964
309;"rapadura";732,399489381351
309;"aveia";1464,7989787627
310;"tomate";544,725903770886
310;"frango";1433,4892204497
310;"cebola";702,409718020353
310;"limao";344,037412907928
310;"pimentao";126,147051399574
310;"ameixa";229,358275271952
310;"arroz";7167,4461022485
310;"feijao";2866,9784408994
310;"oleo";2580,28059680946
310;"farinha-de-mandioca";1433,4892204497
310;"farinha-de-trigo";1433,4892204497
310;"cafe";716,74461022485
310;"fuba";1433,4892204497
310;"macarrao";1433,4892204497
310;"salsicha";716,74461022485
310;"acuca";4300,4676613491
310;"sal";1433,4892204497
310;"molho-de-tomate";487,386334952898
310;"manteiga";716,74461022485
310;"achocolatado-em-po";573,39568817988
310;"biscoito-sal";573,39568817988
310;"biscoito-maizena";573,39568817988
310;"sardinha";487,386334952898
310;"goiabada";716,74461022485
310;"leite-em-po";573,39568817988
310;"linguica";1433,4892204497
311;"molho-de-tomate";365,355024146847
311;"cebola";268,643400107976
311;"goma-de-mandioca";1074,5736004319
311;"oleo";967,116240388714
311;"milho-verde";214,914720086381
311;"melao";364,280450546416
311;"pimentao";102,084492041031
311;"ameixa";558,77827222459
311;"maionese";591,015480237547
311;"charque";601,761216241866
311;"banana";876,852057952434
311;"queijo";569,524008228909
311;"pepino";537,286800215952
311;"laranja";719,964312289376
311;"salsicha";1074,5736004319
311;"cenoura";655,489896263462
312;"tomate";367,229547733441
312;"macarrao";135,295096533373
312;"cebola";473,532837866805
312;"limao";231,934451200068
312;"pimentao";85,0426321066916
312;"ameixa";154,622967466712
312;"iorgute";1932,7870933339
312;"ovo";652,315644000191
312;"frango";966,39354666695
312;"molho-de-tomate";328,573805866763
312;"margarina";241,598386666737
312;"fuba";2899,18064000085
312;"granola";966,39354666695
312;"mussarela";367,229547733441
312;"arroz";966,39354666695
312;"xerem";966,39354666695
313;"achocolatado-em-po";217,211632430553
313;"acuca";1086,05816215277
313;"arroz";5430,29081076384
313;"amido-de-milho";217,211632430553
313;"atum";184,62988756597
313;"biscoito-maizena";217,211632430553
313;"biscoito-sal";217,211632430553
313;"cafe";543,029081076384
313;"creme-de-leite";217,211632430553
313;"ervilha";217,211632430553
313;"farinha-de-mandioca";271,514540538192
313;"farinha-de-trigo";1086,05816215277
313;"feijao";1086,05816215277
313;"fuba";543,029081076384
313;"gelatina";38,0120356753469
313;"goiabada";325,81744864583
313;"leite-em-po";217,211632430553
313;"macarrao";543,029081076384
313;"maionese";217,211632430553
313;"milho-verde";217,211632430553
313;"oleo";977,45234593749
313;"molho-de-tomate";369,259775131941
313;"sal";1086,05816215277
313;"vinagre";814,543621614575
313;"charque";608,19257080555
313;"banana";886,223460316658
313;"queijo";575,610825940967
313;"pepino";543,029081076384
313;"laranja";727,658968642354
313;"salsicha";1086,05816215277
313;"cenoura";662,495478913188
314;"achocolatado-em-po";100,872473232448
314;"amido-de-milho";100,872473232448
314;"atum";85,7416022475809
314;"biscoito-maizena";100,872473232448
314;"biscoito-sal";100,872473232448
314;"creme-de-leite";100,872473232448
314;"ervilha";100,872473232448
314;"farinha-de-mandioca";126,09059154056
314;"farinha-de-trigo";504,362366162241
314;"gelatina";17,6526828156784
314;"goiabada";151,308709848672
314;"leite-em-po";100,872473232448
314;"maionese";100,872473232448
314;"milho-verde";100,872473232448
314;"sal";504,362366162241
314;"vinagre";378,27177462168
314;"acuca";504,362366162241
314;"arroz";504,362366162241
314;"cafe";126,09059154056
314;"fuba";252,18118308112
314;"feijao";504,362366162241
314;"macarrao";252,18118308112
314;"molho-de-tomate";70,6107312627137
314;"oleo";453,926129546016
314;"tempero";151,308709848672
315;"ovo";395,581626472995
315;"macarrao";410,232797823846
315;"queijo";304,744364097714
315;"mussarela";187,534993290901
315;"arroz";586,046854034066
315;"molho-de-tomate";199,255930371583
315;"cebola";146,511713508517
315;"goma-de-mandioca";586,046854034066
315;"oleo";527,44216863066
315;"milho-verde";117,209370806813
315;"melao";198,669883517548
315;"pimentao";55,6744511332363
315;"ameixa";304,744364097714
315;"maionese";322,325769718736
316;"floco-de-milho";360,470030573197
316;"goiabada";360,470030573197
316;"milho-de-pipoca";72,0940061146393
316;"tempero";360,470030573197
316;"arroz";7209,40061146393
316;"feijao";2883,76024458557
316;"oleo";2595,38422012702
316;"farinha-de-mandioca";720,940061146393
316;"farinha-de-trigo";1441,88012229279
316;"cafe";360,470030573197
316;"fuba";720,940061146393
316;"salsicha";720,940061146393
316;"acuca";7209,40061146393
316;"sal";720,940061146393
316;"molho-de-tomate";173,025614675134
316;"macarrao";720,940061146393
316;"manteiga";360,470030573197
317;"ovo";368,990663375007
317;"frango";546,65283462964
317;"banana";1081,27930689743
317;"arroz";5466,5283462964
317;"acuca";5466,5283462964
317;"oleo";1475,96265350003
317;"feijao";2186,61133851856
317;"macarrao";1093,30566925928
317;"farinha-de-mandioca";546,65283462964
317;"farinha-de-trigo";546,65283462964
317;"fuba";546,65283462964
317;"sal";546,65283462964
317;"cafe";273,32641731482
317;"linguica";546,65283462964
317;"salsicha";546,65283462964
317;"molho-de-tomate";371,723927548155
317;"biscoito-sal";218,661133851856
317;"biscoito-maizena";218,661133851856
318;"tomate";631,892218617722
318;"iorgute";399,089822284877
318;"frango";831,437129760161
318;"charque";266,059881523252
318;"goma-de-mandioca";831,437129760161
318;"pepino";315,946109308861
318;"laranja";328,417666255264
318;"pao";237,791019111406
318;"oregano";6,65149703808129
318;"ameixa";266,059881523252
318;"sardinha";69,8407188998535
318;"achocolatado-em-po";166,287425952032
318;"acuca";831,437129760161
318;"arroz";4157,18564880081
318;"biscoito-recheado";112,244012517622
318;"cafe";207,85928244004
318;"leite-em-po";166,287425952032
318;"feijao";831,437129760161
318;"farinha-de-mandioca";207,85928244004
318;"fuba";415,718564880081
318;"goiabada";249,431138928048
318;"macarrao";415,718564880081
318;"oleo";748,293416784145
318;"molho-de-tomate";116,401198166423
318;"sal";831,437129760161
318;"tempero";249,431138928048
319;"batata";814,136870612856
319;"molho-de-tomate";425,856209243648
319;"cebola";964,439062110614
319;"goma-de-mandioca";1252,51826248132
319;"bolacha-maria";1002,01460998505
319;"biscoito-wafer";826,662053237669
319;"leite-em-po";250,503652496263
319;"leite";1252,51826248132
319;"granola";1252,51826248132
319;"laranja";1164,84198410762
319;"melao";2367,25951608969
320;"tomate";560,067103393376
320;"frango";1473,86079840362
320;"cebola";722,191791217774
320;"limao";353,726591616869
320;"pimentao";129,699750259519
320;"ameixa";235,817727744579
320;"acuca";7369,3039920181
320;"achocolatado-em-po";589,544319361448
320;"arroz";7369,3039920181
320;"biscoito-sal";294,772159680724
320;"biscoito-recheado";176,863295808434
320;"cafe";368,465199600905
320;"ervilha";294,772159680724
320;"molho-de-tomate";501,112671457231
320;"farinha-de-mandioca";736,93039920181
320;"farinha-de-trigo";1473,86079840362
320;"feijao";1473,86079840362
320;"floco-de-milho";736,93039920181
320;"fuba";736,93039920181
320;"goiabada";736,93039920181
320;"macarrao";2210,79119760543
320;"maionese";294,772159680724
320;"milho-de-pipoca";736,93039920181
320;"milho-verde";294,772159680724
320;"oleo";1326,47471856326
320;"gelatina";44,2158239521086
320;"povilho";1473,86079840362
320;"sal";1473,86079840362
320;"salsicha";265,294943712652
320;"sardinha";176,863295808434
320;"tempero";736,93039920181
321;"ovo";636,191381636309
321;"molho-de-tomate";320,451955194585
321;"margarina";235,626437643077
321;"fuba";2827,51725171693
321;"granola";942,505750572309
321;"mussarela";358,152185217477
321;"arroz";942,505750572309
321;"xerem";942,505750572309
321;"tomate";716,304370434955
321;"iorgute";452,402760274708
321;"frango";942,505750572309
321;"charque";301,601840183139
321;"goma-de-mandioca";942,505750572309
321;"pepino";358,152185217477
321;"laranja";372,289771476062
321;"pao";269,55664466368
321;"oregano";7,54004600457847
321;"ameixa";301,601840183139
321;"sardinha";79,1704830480739
322;"bolacha-maria";552,885710075498
322;"fuba";1382,21427518874
322;"limao";552,885710075498
322;"melancia";3552,29068723507
322;"biscoito-wafer";912,261421624571
322;"batata-doce";4989,79353343137
322;"queijo";234,976426782086
322;"tomate";2266,83141130954
322;"ovo";932,994635752402
322;"cebola";1078,12713464722
322;"goma-de-mandioca";1382,21427518874
322;"banana";1783,05641499348
322;"oleo";1243,99284766987
322;"milho-verde";276,442855037749
322;"linguica";456,130710812286
322;"maca";691,107137594372
322;"empanado-de-frango";552,885710075498
322;"cafe";1382,21427518874
323;"batata";1029,01629062835
323;"ovo";771,762217971263
323;"frango";2286,702868063
323;"macarrao";160,06920076441
323;"banana";1376,59512657393
323;"granola";285,837858507875
323;"empanado";457,340573612601
323;"aveia";628,843288717326
324;"acuca";8489,82452182099
324;"macarrao";1697,9649043642
324;"farinha-de-mandioca";848,982452182099
324;"farinha-de-trigo";848,982452182099
324;"sal";848,982452182099
324;"cafe";424,49122609105
324;"linguica";848,982452182099
324;"salsicha";848,982452182099
324;"biscoito-sal";339,59298087284
324;"biscoito-maizena";339,59298087284
324;"ovo";573,063155222917
324;"frango";1697,9649043642
324;"molho-de-tomate";288,654033741914
324;"oleo";1528,16841392778
324;"fuba";3395,9298087284
324;"limao";339,59298087284
324;"rapadura";297,143858263735
324;"granola";212,245613045525
324;"arroz";6791,85961745679
324;"feijao";6791,85961745679
324;"acucar";6791,85961745679
325;"tomate";427,445695861243
325;"frango";1124,85709437169
325;"cebola";551,179976242129
325;"limao";269,965702649206
325;"pimentao";98,9874243047088
325;"ameixa";179,977135099471
325;"acuca";5624,28547185846
325;"arroz";5624,28547185846
325;"cafe";281,214273592923
325;"molho-de-tomate";382,451412086375
325;"farinha-de-mandioca";562,428547185846
325;"farinha-de-trigo";1124,85709437169
325;"feijao";1124,85709437169
325;"floco-de-milho";562,428547185846
325;"fuba";562,428547185846
325;"goiabada";562,428547185846
325;"macarrao";562,428547185846
325;"milho-de-pipoca";112,485709437169
325;"oleo";2024,74276986904
325;"sal";1124,85709437169
325;"tempero";562,428547185846
326;"banana";1692,35238137003
326;"bolacha-maria";291,53357129544
326;"limao";291,53357129544
326;"melancia";1873,1031955732
326;"biscoito-wafer";481,030392637476
326;"batata-doce";2631,09048094135
326;"queijo";123,901767800562
326;"acuca";3644,169641193
326;"arroz";3644,169641193
326;"cafe";182,20848205965
326;"molho-de-tomate";247,803535601124
326;"farinha-de-mandioca";364,4169641193
326;"farinha-de-trigo";728,8339282386
326;"feijao";728,8339282386
326;"floco-de-milho";364,4169641193
326;"fuba";364,4169641193
326;"goiabada";364,4169641193
326;"macarrao";1093,2508923579
326;"milho-de-pipoca";72,88339282386
326;"oleo";655,95053541474
326;"povilho";728,8339282386
326;"sal";728,8339282386
326;"tempero";364,4169641193
327;"farinha-de-mandioca";791,172310011461
327;"farinha-de-trigo";1582,34462002292
327;"arroz";3955,86155005731
327;"feijao";1582,34462002292
327;"oleo";1424,11015802063
327;"cafe";197,793077502865
327;"fuba";791,172310011461
327;"salsicha";395,586155005731
327;"acuca";2373,51693003438
327;"sal";791,172310011461
327;"molho-de-tomate";110,764123401605
327;"macarrao";791,172310011461
327;"manteiga";197,793077502865
328;"salsicha";848,610387183726
328;"manteiga";424,305193591863
328;"acuca";4243,05193591863
328;"arroz";4243,05193591863
328;"cafe";212,152596795931
328;"molho-de-tomate";288,527531642467
328;"farinha-de-mandioca";424,305193591863
328;"farinha-de-trigo";848,610387183726
328;"feijao";848,610387183726
328;"floco-de-milho";424,305193591863
328;"fuba";424,305193591863
328;"goiabada";424,305193591863
328;"macarrao";424,305193591863
328;"milho-de-pipoca";84,8610387183726
328;"oleo";1527,49869693071
328;"sal";848,610387183726
328;"tempero";424,305193591863
329;"leite-em-po";539,640310779214
329;"rapadura";674,550388474017
329;"pepino";634,077365165576
329;"alface";472,185271931812
329;"uva";742,005427321419
329;"vinagre";674,550388474017
329;"tomate";2212,52527419478
329;"ovo";910,643024439923
329;"cebola";1052,29860601947
329;"goma-de-mandioca";1349,10077694803
329;"banana";1740,34000226296
329;"oleo";1214,19069925323
329;"milho-verde";269,820155389607
329;"linguica";445,203256392851
329;"maca";674,550388474017
329;"empanado-de-frango";539,640310779214
329;"cafe";1349,10077694803
330;"iorgute";1364,23894669861
330;"ovo";1841,72257804312
330;"goma-de-mandioca";1364,23894669861
330;"banana";1642,54369182512
330;"limao";327,417347207665
330;"queijo";532,053189212456
330;"empanado";409,271684009582
330;"acuca";6821,19473349303
330;"arroz";6821,19473349303
330;"cafe";341,059736674652
330;"molho-de-tomate";463,841241877526
330;"farinha-de-mandioca";682,119473349303
330;"farinha-de-trigo";1364,23894669861
330;"feijao";1364,23894669861
330;"floco-de-milho";682,119473349303
330;"fuba";682,119473349303
330;"goiabada";682,119473349303
330;"macarrao";682,119473349303
330;"milho-de-pipoca";136,423894669861
330;"oleo";2455,63010405749
330;"sal";1364,23894669861
330;"tempero";682,119473349303
331;"iorgute";2794,89861242473
331;"ovo";943,278281693347
331;"molho-de-tomate";475,132764112204
331;"margarina";349,362326553091
331;"fuba";4192,3479186371
331;"granola";1397,44930621237
331;"mussarela";531,030736360699
331;"arroz";1397,44930621237
331;"xerem";1397,44930621237
331;"tomate";531,030736360699
331;"frango";1397,44930621237
331;"macarrao";195,642902869731
331;"cebola";684,750160044059
331;"limao";335,387833490968
331;"pimentao";122,975538946688
331;"ameixa";223,591888993979
332;"batata";748,367228370626
332;"cebola";886,527332069818
332;"goma-de-mandioca";1151,33419749327
332;"bolacha-maria";921,067357994616
332;"biscoito-wafer";759,880570345558
332;"leite-em-po";230,266839498654
